0.000000000000000000e+00,3.404259999999998954e-01,5.384619999999999962e-01,3.846150000000000402e-01,5.769230000000000746e-01,4.210530000000000106e-01
3.404259999999998954e-01,0.000000000000000000e+00,4.893619999999999637e-01,4.102559999999999540e-01,4.680849999999999733e-01,5.263160000000000061e-01
5.384619999999999962e-01,4.893619999999999637e-01,0.000000000000000000e+00,4.615380000000000038e-01,4.310340000000000282e-01,3.157890000000000974e-01
3.846150000000000402e-01,4.102559999999999540e-01,4.615380000000000038e-01,0.000000000000000000e+00,4.358969999999999789e-01,4.871790000000000287e-01
5.769230000000000746e-01,4.680849999999999733e-01,4.310340000000000282e-01,4.358969999999999789e-01,0.000000000000000000e+00,3.947370000000000045e-01
4.210530000000000106e-01,5.263160000000000061e-01,3.157890000000000974e-01,4.871790000000000287e-01,3.947370000000000045e-01,0.000000000000000000e+00
