1	1	500
2	1	500
3	1	500
4	1	0
5	1	0
6	1	0
7	1	0
8	1	0
9	1	0
11	1	0
12	1	0
14	1	0
15	1	0
16	1	0
17	1	0
18	1	0
19	1	0
20	1	0
21	1	0
22	1	0
23	1	0
24	1	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	1	0
32	1	0
33	1	0
34	1	500
1	2	500
2	2	500
3	2	500
4	2	0
5	2	0
6	2	0
7	2	0
8	2	0
9	2	0
11	2	0
12	2	0
14	2	0
15	2	0
16	2	0
17	2	0
18	2	0
19	2	0
20	2	0
21	2	0
22	2	0
23	2	0
24	2	0
25	2	0
26	2	0
27	2	0
28	2	0
29	2	0
30	2	0
31	2	0
32	2	0
33	2	0
34	2	500
1	3	500
2	3	500
3	3	500
4	3	0
5	3	0
6	3	0
7	3	0
8	3	0
9	3	0
11	3	0
12	3	0
14	3	0
15	3	0
16	3	0
17	3	0
18	3	0
19	3	0
20	3	0
21	3	0
22	3	0
23	3	0
24	3	0
25	3	0
26	3	0
27	3	0
28	3	0
29	3	0
30	3	0
31	3	0
32	3	0
33	3	0
34	3	500
1	4	1000
2	4	1000
3	4	1000
4	4	0
5	4	0
6	4	0
7	4	0
8	4	0
9	4	0
11	4	0
12	4	0
14	4	0
15	4	0
16	4	0
17	4	0
18	4	0
19	4	0
20	4	0
21	4	0
22	4	0
23	4	0
24	4	0
25	4	0
26	4	0
27	4	0
28	4	0
29	4	0
30	4	0
31	4	0
32	4	0
33	4	0
34	4	1000
1	5	1000
2	5	1000
3	5	1000
4	5	0
5	5	0
6	5	0
7	5	0
8	5	0
9	5	0
11	5	0
12	5	0
14	5	0
15	5	0
16	5	0
17	5	0
18	5	0
19	5	0
20	5	0
21	5	0
22	5	0
23	5	0
24	5	0
25	5	0
26	5	0
27	5	0
28	5	0
29	5	0
30	5	0
31	5	0
32	5	0
33	5	0
34	5	1000
1	6	0
2	6	0
3	6	0
4	6	500
5	6	0
6	6	500
7	6	0
8	6	500
9	6	0
11	6	500
12	6	0
14	6	500
15	6	500
16	6	0
17	6	0
18	6	1000
19	6	1000
20	6	500
21	6	500
22	6	0
23	6	0
24	6	500
25	6	500
26	6	500
27	6	0
28	6	0
29	6	0
30	6	500
31	6	0
32	6	500
33	6	0
34	6	0
1	7	0
2	7	0
3	7	0
4	7	0
5	7	500
6	7	0
7	7	500
8	7	0
9	7	500
11	7	0
12	7	500
14	7	0
15	7	0
16	7	500
17	7	500
18	7	1000
19	7	1000
20	7	0
21	7	0
22	7	500
23	7	500
24	7	0
25	7	0
26	7	0
27	7	500
28	7	500
29	7	500
30	7	0
31	7	500
32	7	0
33	7	500
