1	1	100
2	1	100
3	1	100
4	1	0
5	1	0
6	1	0
7	1	0
8	1	0
9	1	0
11	1	0
12	1	0
14	1	0
15	1	0
16	1	0
17	1	0
18	1	0
19	1	0
20	1	0
21	1	0
22	1	0
23	1	0
24	1	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	1	0
32	1	0
33	1	0
34	1	100
1	2	100
2	2	100
3	2	100
4	2	0
5	2	0
6	2	0
7	2	0
8	2	0
9	2	0
11	2	0
12	2	0
14	2	0
15	2	0
16	2	0
17	2	0
18	2	0
19	2	0
20	2	0
21	2	0
22	2	0
23	2	0
24	2	0
25	2	0
26	2	0
27	2	0
28	2	0
29	2	0
30	2	0
31	2	0
32	2	0
33	2	0
34	2	100
1	3	100
2	3	100
3	3	100
4	3	0
5	3	0
6	3	0
7	3	0
8	3	0
9	3	0
11	3	0
12	3	0
14	3	0
15	3	0
16	3	0
17	3	0
18	3	0
19	3	0
20	3	0
21	3	0
22	3	0
23	3	0
24	3	0
25	3	0
26	3	0
27	3	0
28	3	0
29	3	0
30	3	0
31	3	0
32	3	0
33	3	0
34	3	100
1	4	200
2	4	200
3	4	200
4	4	0
5	4	0
6	4	0
7	4	0
8	4	0
9	4	0
11	4	0
12	4	0
14	4	0
15	4	0
16	4	0
17	4	0
18	4	0
19	4	0
20	4	0
21	4	0
22	4	0
23	4	0
24	4	0
25	4	0
26	4	0
27	4	0
28	4	0
29	4	0
30	4	0
31	4	0
32	4	0
33	4	0
34	4	200
1	5	200
2	5	200
3	5	200
4	5	0
5	5	0
6	5	0
7	5	0
8	5	0
9	5	0
11	5	0
12	5	0
14	5	0
15	5	0
16	5	0
17	5	0
18	5	0
19	5	0
20	5	0
21	5	0
22	5	0
23	5	0
24	5	0
25	5	0
26	5	0
27	5	0
28	5	0
29	5	0
30	5	0
31	5	0
32	5	0
33	5	0
34	5	200
1	6	0
2	6	0
3	6	0
4	6	100
5	6	0
6	6	100
7	6	0
8	6	100
9	6	0
11	6	100
12	6	0
14	6	100
15	6	100
16	6	0
17	6	0
18	6	100
19	6	0
20	6	100
21	6	100
22	6	0
23	6	0
24	6	100
25	6	100
26	6	100
27	6	0
28	6	0
29	6	0
30	6	100
31	6	0
32	6	100
33	6	0
34	6	0
1	7	0
2	7	0
3	7	0
4	7	0
5	7	100
6	7	0
7	7	100
8	7	0
9	7	100
11	7	0
12	7	100
14	7	0
15	7	0
16	7	100
17	7	100
18	7	0
19	7	100
20	7	0
21	7	0
22	7	100
23	7	100
24	7	0
25	7	0
26	7	0
27	7	100
28	7	100
29	7	100
30	7	0
31	7	100
32	7	0
33	7	100
34	7	0
1	8	0
2	8	0
3	8	0
4	8	100
5	8	0
6	8	100
7	8	0
8	8	100
9	8	0
11	8	100
12	8	0
14	8	100
15	8	100
16	8	0
17	8	0
18	8	100
19	8	0
20	8	100
21	8	100
22	8	0
23	8	0
24	8	100
25	8	100
26	8	100
27	8	0
28	8	0
29	8	0
30	8	100
31	8	0
32	8	100
33	8	0
34	8	0
1	9	0
2	9	0
3	9	0
4	9	100
5	9	0
6	9	100
7	9	0
8	9	100
9	9	0
11	9	100
12	9	0
14	9	100
15	9	100
16	9	0
17	9	0
18	9	100
19	9	0
20	9	100
21	9	100
22	9	0
23	9	0
24	9	100
25	9	100
26	9	100
27	9	0
28	9	0
29	9	0
30	9	100
31	9	0
32	9	100
33	9	0
34	9	0
1	10	0
2	10	0
3	10	0
4	10	0
5	10	100
6	10	0
7	10	100
8	10	0
9	10	100
11	10	0
12	10	100
14	10	0
15	10	0
16	10	100
17	10	100
18	10	0
19	10	100
20	10	0
21	10	0
22	10	100
23	10	100
24	10	0
25	10	0
26	10	0
27	10	100
28	10	100
29	10	100
30	10	0
31	10	100
32	10	0
33	10	100
34	10	0
1	11	0
2	11	0
3	11	0
4	11	0
5	11	100
6	11	0
7	11	100
8	11	0
9	11	100
11	11	0
12	11	100
14	11	0
15	11	0
16	11	100
17	11	100
18	11	0
19	11	100
20	11	0
21	11	0
22	11	100
23	11	100
24	11	0
25	11	0
26	11	0
27	11	100
28	11	100
29	11	100
30	11	0
31	11	100
32	11	0
33	11	100
34	11	0
1	12	0
2	12	0
3	12	0
4	12	100
5	12	0
6	12	100
7	12	0
8	12	100
9	12	0
11	12	100
12	12	0
14	12	100
15	12	100
16	12	0
17	12	0
18	12	100
19	12	0
20	12	100
21	12	100
22	12	0
23	12	0
24	12	100
25	12	100
26	12	100
27	12	0
28	12	0
29	12	0
30	12	100
31	12	0
32	12	100
33	12	0
34	12	0
1	13	0
2	13	0
3	13	0
4	13	0
5	13	100
6	13	0
7	13	100
8	13	0
9	13	100
11	13	0
12	13	100
14	13	0
15	13	0
16	13	100
17	13	100
18	13	0
19	13	100
20	13	0
21	13	0
22	13	100
23	13	100
24	13	0
25	13	0
26	13	0
27	13	100
28	13	100
29	13	100
30	13	0
31	13	100
32	13	0
33	13	100
34	13	0
1	14	0
2	14	0
3	14	0
4	14	100
5	14	0
6	14	100
7	14	0
8	14	100
9	14	0
11	14	100
12	14	0
14	14	100
15	14	100
16	14	0
17	14	0
18	14	100
19	14	0
20	14	100
21	14	100
22	14	0
23	14	0
24	14	100
25	14	100
26	14	100
27	14	0
28	14	0
29	14	0
30	14	100
31	14	0
32	14	100
33	14	0
34	14	0
1	15	0
2	15	0
3	15	0
4	15	0
5	15	100
6	15	0
7	15	100
8	15	0
9	15	100
11	15	0
12	15	100
14	15	0
15	15	0
16	15	100
17	15	100
18	15	0
19	15	100
20	15	0
21	15	0
22	15	100
23	15	100
24	15	0
25	15	0
26	15	0
27	15	100
28	15	100
29	15	100
30	15	0
31	15	100
32	15	0
33	15	100
34	15	0
1	16	0
2	16	0
3	16	0
4	16	100
5	16	0
6	16	100
7	16	0
8	16	100
9	16	0
11	16	100
12	16	0
14	16	100
15	16	100
16	16	0
17	16	0
18	16	100
19	16	0
20	16	100
21	16	100
22	16	0
23	16	0
24	16	100
25	16	100
26	16	100
27	16	0
28	16	0
29	16	0
30	16	100
31	16	0
32	16	100
33	16	0
34	16	0
1	17	0
2	17	0
3	17	0
4	17	100
5	17	0
6	17	100
7	17	0
8	17	100
9	17	0
11	17	100
12	17	0
14	17	100
15	17	100
16	17	0
17	17	0
18	17	100
19	17	0
20	17	100
21	17	100
22	17	0
23	17	0
24	17	100
25	17	100
26	17	100
27	17	0
28	17	0
29	17	0
30	17	100
31	17	0
32	17	100
33	17	0
34	17	0
1	18	0
2	18	0
3	18	0
4	18	0
5	18	100
6	18	0
7	18	100
8	18	0
9	18	100
11	18	0
12	18	100
14	18	0
15	18	0
16	18	100
17	18	100
18	18	0
19	18	100
20	18	0
21	18	0
22	18	100
23	18	100
24	18	0
25	18	0
26	18	0
27	18	100
28	18	100
29	18	100
30	18	0
31	18	100
32	18	0
33	18	100
34	18	0
1	19	0
2	19	0
3	19	0
4	19	0
5	19	100
6	19	0
7	19	100
8	19	0
9	19	100
11	19	0
12	19	100
14	19	0
15	19	0
16	19	100
17	19	100
18	19	0
19	19	100
20	19	0
21	19	0
22	19	100
23	19	100
24	19	0
25	19	0
26	19	0
27	19	100
28	19	100
29	19	100
30	19	0
31	19	100
32	19	0
33	19	100
34	19	0
1	20	200
2	20	200
3	20	200
4	20	0
5	20	0
6	20	0
7	20	0
8	20	0
9	20	0
11	20	0
12	20	0
14	20	0
15	20	0
16	20	0
17	20	0
18	20	0
19	20	0
20	20	0
21	20	0
22	20	0
23	20	0
24	20	0
25	20	0
26	20	0
27	20	0
28	20	0
29	20	0
30	20	0
31	20	0
32	20	0
33	20	0
34	20	20000
