Scores
35.294117647058826
-9.090909090909092
-42.857142857142854
10.0
26.666666666666668
21.428571428571427
22.22222222222222
16.666666666666664
37.5
0.0
46.15384615384615
37.5
40.0
35.0
35.714285714285715
0.0
0.0
30.0
25.0
-16.666666666666664
-20.0
0.0
40.0
12.5
-66.66666666666666
25.0
43.75
9.090909090909092
18.181818181818183
20.0
31.818181818181817
20.0
15.789473684210526
0.0
20.0
27.27272727272727
28.57142857142857
15.384615384615385
-9.090909090909092
-33.33333333333333
27.27272727272727
7.142857142857142
26.666666666666668
0.0
33.33333333333333
40.909090909090914
5.263157894736842
25.0
30.76923076923077
38.88888888888889
38.46153846153847
20.0
20.0
26.666666666666668
20.0
0.0
26.31578947368421
-14.285714285714285
18.181818181818183
27.27272727272727
-18.181818181818183
0.0
28.57142857142857
16.666666666666664
33.33333333333333
25.0
-16.666666666666664
12.5
46.666666666666664
9.090909090909092
25.0
31.25
35.294117647058826
35.294117647058826
23.076923076923077
0.0
41.66666666666667
26.666666666666668
0.0
12.5
15.384615384615385
15.384615384615385
16.666666666666664
35.714285714285715
44.44444444444444
20.833333333333336
45.0
18.181818181818183
25.0
0.0
33.33333333333333
30.0
10.0
27.27272727272727
38.46153846153847
45.0
19.047619047619047
42.10526315789473
-75.0
28.57142857142857
9.090909090909092
26.666666666666668
30.76923076923077
44.44444444444444
37.5
33.33333333333333
50.0
30.0
27.27272727272727
36.36363636363637
25.0
33.33333333333333
23.076923076923077
37.5
41.17647058823529
26.08695652173913
8.333333333333332
11.11111111111111
38.46153846153847
30.0
0.0
33.33333333333333
33.33333333333333
17.647058823529413
7.142857142857142
22.22222222222222
40.0
50.0
27.77777777777778
38.46153846153847
44.44444444444444
13.333333333333334
42.857142857142854
36.36363636363637
44.44444444444444
37.5
0.0
9.523809523809524
23.076923076923077
13.333333333333334
43.333333333333336
36.0
28.000000000000004
31.57894736842105
35.714285714285715
-20.0
41.66666666666667
19.230769230769234
-28.000000000000004
22.727272727272727
19.047619047619047
46.666666666666664
-10.526315789473683
